mode,load,0_vgg13-16,1_inception_v3-8,2_squeezenet1_1-4
mps-uncap,1.0,10.584712028503418,30.528974533081055,10.137319564819336
mig,1.0,19.315075874328613,10.42337417602539,2.0172595977783203
