mode,load,0_vgg13-16,1_inception_v3-8,2_squeezenet1_1-4
mps-uncap,1.0,9.22536849975586,21.871089935302734,2.0711421966552734
mig,1.0,18.309354782104492,9.773492813110352,1.7764568328857422
