mode,load,0_vgg13-16,1_inception_v3-8,2_squeezenet1_1-4
mps-uncap,1.0,21.492958068847656,35.570621490478516,17.011642456054688
mig,1.0,24.998903274536133,23.043394088745117,12.162923812866211
