mode,load,0_vgg13-16,1_inception_v3-8,2_squeezenet1_1-4
mps-uncap,1.0,10.58506965637207,30.529212951660156,10.137391090393066
mig,1.0,19.315314292907715,10.423588752746582,2.0172595977783203
