mode,load,0_vgg13-16,1_inception_v3-8,2_squeezenet1_1-4
mps-uncap,1.0,10.10894775390625,29.341459274291992,8.685469627380371
mig,1.0,18.90110969543457,10.141611099243164,1.8723011016845703
