mode,load,0_resnet152-16,1_resnet34-16,2_squeezenet1_0-8
mps-uncap,0.8,33.411388397216804,11.80983543395996,7.432003021240234
mps-uncap,0.9,33.657822608947754,11.839969158172611,7.4752187728881845
mps-uncap,1.0,33.903684616088874,11.72609567642212,7.521567344665527
mps-uncap,0.5,30.670413970947266,12.192344665527347,7.1641135215759295
mps-uncap,0.6,31.571292877197287,13.054184913635252,6.522238254547121
mps-uncap,0.7,30.66194534301758,14.004516601562516,7.6809883117675755
mps-uncap,0.1,33.505916595458984,12.38063097000124,5.893683433532713
mps-uncap,0.2,32.087478637695305,12.414050102233885,6.7970609664917045
mps-uncap,0.3,28.8158917427063,12.40129470825194,6.2740969657897985
mps-uncap,0.4,29.805924892425534,12.871704101562507,6.470327377319336
