mode,load,0_resnet152-16,1_resnet34-16,2_squeezenet1_0-8
mps-uncap,0.8,261.90805435180664,75.64377784729004,110.42642593383789
mps-uncap,0.9,1559.3667030334473,172.48845100402832,267.8842544555664
mps-uncap,1.0,7163.78378868103,1511.1820697784424,5676.580429077148
mps-uncap,0.5,73.17948341369629,31.902790069580078,25.52938461303711
mps-uncap,0.6,102.59723663330078,37.33015060424805,25.23350715637207
mps-uncap,0.7,128.94749641418457,49.312591552734375,37.32466697692871
mps-uncap,0.1,30.576229095458984,10.78486442565918,7.448434829711914
mps-uncap,0.2,28.98859977722168,20.005464553833008,9.008646011352539
mps-uncap,0.3,47.58095741271973,26.019573211669922,11.449813842773438
mps-uncap,0.4,47.84202575683594,27.05836296081543,13.961553573608398
