mode,load,0_vgg16-32,1_densenet201-2,2_efficientnet_b6-2
mps-uncap,1.0,21.099209785461426,83.22954177856445,63.25030326843262
ts,1.0,56.088924407958984,24.549007415771484,24.56367015838623
mig,1.0,40.8937931060791,20.449161529541016,17.197370529174805
