mode,load,0_vgg16-32,1_densenet201-2,2_efficientnet_b6-2
mps-uncap,1.0,19.50383186340332,46.53310775756836,48.97427558898926
ts,1.0,46.60630226135254,21.271467208862305,19.98448371887207
mig,1.0,40.30275344848633,20.241260528564453,17.021894454956055
