mode,load,0_vgg16-32,1_densenet201-2,2_efficientnet_b6-2
mps-uncap,1.0,21.97943449020386,89.83000755310057,72.81769752502443
ts,1.0,60.86983919143677,25.90791702270508,25.587282180786133
mig,1.0,41.27774238586426,21.11486434936522,17.42962837219238
