mode,load,0_vgg11-8,1_vgg11-8,2_vgg11-8,3_vgg11-8
mig,0.1,10.700178146362305,11.11457347869873,10.748052597045898,20.56422233581543
mig,0.2,16.130781173706055,17.133784294128418,15.954852104187012,30.3438425064087
mig,0.3,18.4950351715088,19.24171447753907,18.605041503906254,38.56980800628662
mig,0.4,20.59769630432129,20.445704460144043,21.645188331604004,41.38231277465822
mig,0.5,24.46880340576173,26.385116577148445,26.628351211547866,47.70765304565431
mig,0.6,27.940034866333008,30.513429641723633,31.881713867187507,66.62094593048096
mig,0.7,40.021467208862305,40.853261947631836,45.34649848937989,82.0103645324707
mig,0.8,52.703285217285156,58.42335224151612,56.28459453582765,103.7665605545044
mig,0.9,115.36500453948975,123.14772605895996,83.64500999450684,177.9621362686157
mig,1.0,434.81864929199224,282.8146696090698,897.6166248321533,1416.3103580474854
