mode,load,0_vgg11-8,1_vgg11-8,2_vgg11-8,3_vgg11-8
mig,0.1,9.458217620849608,9.331879615783699,10.200235843658453,17.66304969787597
mig,0.2,12.504715919494638,16.804256439208917,12.674784660339355,32.27278709411613
mig,0.3,22.686986923217813,19.54231739044191,19.285721778869632,46.038508415222175
mig,0.4,23.700809478759844,20.238566398620648,26.56196355819702,59.76739406585697
mig,0.5,29.97321128845214,33.0286407470703,40.836498737335205,65.7076859474182
mig,0.6,36.95000410079951,46.881885528564354,44.66474056243895,84.55639362335202
mig,0.7,62.72322654724119,55.05366325378415,69.83094215393065,108.86258125305174
mig,0.8,80.87687730789177,96.4128017425536,87.92533397674572,173.91349077224717
mig,0.9,198.0872893333435,202.5061511993409,141.16580009460415,237.1061754226684
mig,1.0,537.6635003089905,538.3319759368899,1018.1147098541256,1548.4162569046023
