mode,load,0_vgg11-8,1_vgg11-8,2_vgg11-8,3_vgg11-8
mig,0.1,11.061429977416992,11.090517044067383,11.10219955444336,20.566701889038086
mig,0.2,11.036872863769531,11.08098030090332,11.083126068115234,20.56598663330078
mig,0.3,11.029720306396484,11.067628860473633,11.068105697631836,20.554065704345703
mig,0.4,11.055707931518555,11.085271835327148,11.081218719482422,20.53999900817871
mig,0.5,11.042594909667969,11.068344116210938,11.061668395996094,20.604610443115234
mig,0.6,11.068344116210938,11.090755462646484,11.072635650634766,20.91526985168457
mig,0.7,11.044740676879883,11.078119277954102,11.063337326049805,21.050691604614258
mig,0.8,11.049747467041016,11.078119277954102,11.07168197631836,21.16703987121582
mig,0.9,11.11149787902832,11.16180419921875,11.12508773803711,21.431446075439453
mig,1.0,11.196136474609375,11.29007339477539,11.209726333618164,21.477699279785156
