mode,load,0_vgg11-8,1_vgg11-8,2_vgg11-8,3_vgg11-8
mig,0.1,10.453224182128906,10.492563247680664,10.492086410522461,20.279645919799805
mig,0.2,10.423898696899414,10.45846939086914,10.466575622558594,20.27130126953125
mig,0.3,10.416984558105469,10.466337203979492,10.44607162475586,20.27130126953125
mig,0.4,10.406494140625,10.445833206176758,10.434865951538086,20.277976989746094
mig,0.5,10.406017303466797,10.445833206176758,10.431051254272461,20.272254943847656
mig,0.6,10.408639907836914,10.447263717651367,10.429143905639648,20.27130126953125
mig,0.7,10.415077209472656,10.43248176574707,10.437726974487305,20.264387130737305
mig,0.8,10.407686233520508,10.438919067382812,10.434865951538086,20.29728889465332
mig,0.9,10.428905487060547,10.46133041381836,10.45536994934082,20.309925079345703
mig,1.0,10.509490966796875,10.467529296875,10.474920272827148,20.338058471679688
