mode,load,0_vgg11-8,1_vgg11-8,2_vgg11-8,3_vgg11-8
mig,0.1,10.629329681396484,10.683529376983643,10.680360794067383,20.50623893737793
mig,0.2,10.616848468780518,10.661020278930664,10.649359226226807,20.489346981048584
mig,0.3,10.585455894470215,10.622496604919434,10.625123977661133,20.47940492630005
mig,0.4,10.577917098999023,10.607004165649414,10.606193542480469,20.469155311584473
mig,0.5,10.568857192993164,10.618491172790527,10.605418682098389,20.496845245361328
mig,0.6,10.643112659454346,10.663924217224121,10.659747123718262,20.678446292877197
mig,0.7,10.755338668823242,10.79416275024414,10.782241821289062,20.891475677490234
mig,0.8,10.839462280273438,10.891053676605225,10.888423919677734,21.043777465820312
mig,0.9,10.938098430633545,10.982446670532227,10.969314575195312,21.248772144317627
mig,1.0,11.051442623138428,11.100056171417236,11.0992431640625,21.32399559020996
