mode,load,0_efficientnet_b6-8,1_efficientnet_b7-4,2_squeezenet1_1-4
mps-uncap,1.0,428.00041886071136,155.2257795250286,1497.6140226148134
mig,1.0,361.2892732264465,152.19297975714107,2171.0550518418218
