mode,load,0_efficientnet_b6-8,1_efficientnet_b7-4,2_squeezenet1_1-4
mps-uncap,1.0,19.217443466186523,27.073955535888675,3.64372730255127
mig,1.0,22.274112701416016,26.37467384338379,1.9061088562011725
