mode,load,0_densenet121-2,1_efficientnet_b6-8,2_resnet101-4
mps-uncap,0.8,55.03528833389289,85.68160057067868,65.68201065063475
mps-uncap,0.9,103.33913803100586,170.11859416961667,103.56114387512199
mps-uncap,1.0,452.49847412109375,566.5182328224182,382.7563762664796
mps-uncap,0.5,23.413865566253644,35.26464462280273,26.12387180328376
mps-uncap,0.6,24.991197586059613,46.35651588439944,31.497125625610355
mps-uncap,0.7,38.67724895477297,60.79585075378425,32.03350067138673
mps-uncap,0.1,18.890652656555137,24.00999069213867,15.714535713195781
mps-uncap,0.2,24.85160112380981,22.836441993713382,16.481771469116218
mps-uncap,0.3,23.521468639373776,25.196552276611197,20.888557434082024
mps-uncap,0.4,21.60577058792113,27.924509048461964,20.65090656280518
