mode,load,0_densenet121-2,1_efficientnet_b6-8,2_resnet101-4
mps-uncap,0.8,34.8118782043457,52.386713027954094,37.769126892089865
mps-uncap,0.9,61.534500122070305,112.62011528015137,53.120517730712905
mps-uncap,1.0,380.7567596435547,470.41833400726324,302.83124446868896
mps-uncap,0.5,20.61018943786621,29.777240753173828,18.7957763671875
mps-uncap,0.6,21.043539047241214,33.08939933776856,20.69239616394043
mps-uncap,0.7,24.124860763549812,43.30625534057617,24.645471572875973
mps-uncap,0.1,22.88765907287598,27.566242218017585,16.041183471679695
mps-uncap,0.2,24.06179904937744,27.323222160339363,19.160079956054688
mps-uncap,0.3,22.689843177795414,27.165889739990234,20.030641555786136
mps-uncap,0.4,20.80299854278564,27.48825550079346,19.023323059082035
