mode,load,0_alexnet-4,1_resnet101-32,2_vgg16-32
mps-uncap,0.8,4.408717155456543,76.04026794433594,23.524880409240723
mps-uncap,0.9,6.462335586547852,85.0827693939209,24.77121353149414
mps-uncap,1.0,6.6070556640625,85.45088768005371,24.99699592590332
mps-uncap,0.5,1.7260313034057617,36.19503974914551,21.561384201049805
mps-uncap,0.6,2.2079944610595703,39.4514799118042,21.540164947509766
mps-uncap,0.7,3.4601688385009766,52.98113822937012,22.66716957092285
mps-uncap,0.1,1.4908313751220703,22.603988647460938,21.382570266723633
mps-uncap,0.2,1.4617443084716797,22.677898406982422,21.56245708465576
mps-uncap,0.3,1.445770263671875,22.757768630981445,21.48723602294922
mps-uncap,0.4,1.4411211013793945,23.630619049072266,21.584272384643555
