mode,load,0_alexnet-4,1_resnet101-32,2_vgg16-32
mps-uncap,0.8,0.7529258728027344,19.695758819580078,18.87798309326172
mps-uncap,0.9,0.7810592651367188,20.344972610473633,19.43516731262207
mps-uncap,1.0,0.7967948913574219,57.37948417663574,20.216941833496094
mps-uncap,0.5,0.7638931274414062,19.63210105895996,18.890857696533203
mps-uncap,0.6,0.7417201995849609,19.787311553955078,18.941402435302734
mps-uncap,0.7,0.7584095001220703,19.797563552856445,19.066572189331055
mps-uncap,0.1,0.8366107940673828,21.649837493896484,18.929481506347656
mps-uncap,0.2,0.8363723754882812,19.684314727783203,18.908977508544922
mps-uncap,0.3,0.8251667022705078,19.58012580871582,18.932580947875977
mps-uncap,0.4,0.7467269897460938,19.6075439453125,18.857240676879883
