mode,load,0_alexnet-4,1_resnet101-32,2_vgg16-32
mps-uncap,0.8,75.69204092025757,343.9207220077514,280.9003114700317
mps-uncap,0.9,193.15979003906253,1390.5972552299502,1003.0680179595947
mps-uncap,1.0,2829.1436290740967,1484.6185827255247,5087.448015213013
mps-uncap,0.5,19.34438943862915,173.08558464050296,106.35459423065151
mps-uncap,0.6,25.744323730468732,180.89145183563173,99.80118751525868
mps-uncap,0.7,40.077123641967624,517.9406213760374,152.45273113250738
mps-uncap,0.1,11.69738292694093,50.4571557044983,42.68849849700924
mps-uncap,0.2,12.682390213012688,69.2457342147828,46.14726305007926
mps-uncap,0.3,14.410612583160397,81.50920391082767,64.15471076965329
mps-uncap,0.4,17.908210754394542,112.22747802734372,75.82149028778046
