mode,load,0_alexnet-4,1_resnet101-32,2_vgg16-32
mps-uncap,0.8,112.62392997741699,496.54078483581543,366.96887016296387
mps-uncap,0.9,234.68947410583496,1489.1612529754639,1069.2200660705566
mps-uncap,1.0,2883.0792903900146,1557.8243732452393,5133.311748504639
mps-uncap,0.5,35.471200942993164,215.66224098205566,150.18200874328613
mps-uncap,0.6,46.27871513366699,216.48740768432617,141.2487030029297
mps-uncap,0.7,62.582969665527344,645.69091796875,199.49746131896973
mps-uncap,0.1,16.736984252929688,53.38549613952637,53.4515380859375
mps-uncap,0.2,17.0135498046875,75.1347541809082,61.139583587646484
mps-uncap,0.3,19.774436950683594,92.13948249816895,88.1350040435791
mps-uncap,0.4,30.368328094482422,137.57824897766113,94.17915344238281
