mode,load,0_alexnet-4,1_resnet101-32,2_vgg16-32
mps-uncap,0.8,31.85660839080811,194.7309017181397,162.3513698577881
mps-uncap,0.9,135.42184829711914,1162.7627134323127,872.7577209472656
mps-uncap,1.0,2439.1973495483403,1065.1943683624268,4550.487279891968
mps-uncap,0.5,11.5126371383667,80.39703369140625,55.58912754058838
mps-uncap,0.6,13.490438461303714,107.75866508483888,63.34943771362306
mps-uncap,0.7,19.79784965515137,190.79055786132824,99.50137138366699
mps-uncap,0.1,2.5062561035156254,39.47820663452147,30.387735366821293
mps-uncap,0.2,5.456209182739258,47.287368774414055,31.60960674285889
mps-uncap,0.3,9.071969985961916,42.64295101165772,37.88857460021973
mps-uncap,0.4,10.546040534973146,67.04881191253664,44.14567947387695
