mode,load,0_alexnet-4,1_resnet101-32,2_vgg16-32
mps-uncap,0.8,19.91581916809082,99.9300479888916,33.538818359375
mps-uncap,0.9,19.60444450378418,99.6708869934082,37.271976470947266
mps-uncap,1.0,19.665002822875977,102.71430015563965,32.77873992919922
mps-uncap,0.5,18.106937408447266,96.42934799194336,32.07540512084961
mps-uncap,0.6,19.530773162841797,98.90460968017578,36.50355339050293
mps-uncap,0.7,18.615007400512695,99.0908145904541,32.45067596435547
mps-uncap,0.1,16.689300537109375,48.531293869018555,33.27369689941406
mps-uncap,0.2,16.989469528198242,75.08492469787598,31.090497970581055
mps-uncap,0.3,14.97507095336914,92.11444854736328,30.741453170776367
mps-uncap,0.4,17.88496971130371,88.62042427062988,34.84797477722168
