mode,load,0_alexnet-4,1_resnet101-32,2_vgg16-32
mps-uncap,0.8,0.7841587066650391,19.719839096069336,18.889427185058594
mps-uncap,0.9,0.7917881011962891,20.3704833984375,19.45805549621582
mps-uncap,1.0,0.8077621459960938,57.398319244384766,20.282745361328125
mps-uncap,0.5,0.7789134979248047,19.644498825073242,18.929004669189453
mps-uncap,0.6,0.7534027099609375,19.812583923339844,18.966197967529297
mps-uncap,0.7,0.7727146148681641,19.991636276245117,19.092559814453125
mps-uncap,0.1,0.8542537689208984,21.679162979125977,18.951892852783203
mps-uncap,0.2,0.8800029754638672,19.710540771484375,18.94402503967285
mps-uncap,0.3,0.8401870727539062,19.64855194091797,18.95594596862793
mps-uncap,0.4,0.7576942443847656,19.631385803222656,18.882036209106445
