mode,load,0_alexnet-4,1_resnet101-32,2_vgg16-32
mps-uncap,0.8,12.33174800872803,91.02568626403809,26.92997455596924
mps-uncap,0.9,14.204263687133789,93.87459754943849,28.035259246826175
mps-uncap,1.0,14.613556861877443,95.21794319152832,28.316020965576172
mps-uncap,0.5,9.760737419128418,76.28350257873537,24.859213829040527
mps-uncap,0.6,10.383129119873049,80.34148216247559,25.40407180786133
mps-uncap,0.7,11.453485488891603,86.98258399963379,26.652097702026367
mps-uncap,0.1,2.006912231445313,32.46445655822754,28.013253211975098
mps-uncap,0.2,4.374504089355469,41.76764488220214,24.580883979797367
mps-uncap,0.3,7.6424360275268555,41.09301567077637,23.35958480834961
mps-uncap,0.4,8.639931678771976,60.125589370727546,24.48406219482422
