mode,load,0_mobilenet_v2-8,1_mobilenet_v2-8,2_mobilenet_v2-8,3_mobilenet_v2-8
mig,0.1,16.267776489257812,12.3291015625,15.373706817626953,21.31199836730957
mig,0.2,21.68750762939453,17.131328582763672,18.854856491088867,28.297901153564453
mig,0.3,22.661685943603516,22.669315338134766,27.3587703704834,33.78033638000488
mig,0.4,33.147573471069336,28.607606887817383,33.33234786987305,55.96113204956055
mig,0.5,31.936168670654297,33.071041107177734,29.458999633789062,58.29501152038574
mig,0.6,54.39305305480957,39.693593978881836,36.29446029663086,72.2355842590332
mig,0.7,41.64624214172363,56.14423751831055,49.85189437866211,98.14763069152832
mig,0.8,65.69862365722656,88.37008476257324,61.39540672302246,100.41689872741699
mig,0.9,152.19402313232422,129.75716590881348,136.94286346435547,178.80725860595703
mig,1.0,260.8637809753418,409.9917411804199,302.63757705688477,592.9703712463379
