mode,load,0_mobilenet_v2-8,1_mobilenet_v2-8,2_mobilenet_v2-8,3_mobilenet_v2-8
mig,0.1,6.006217002868652,5.984258651733398,5.969905853271485,8.849382400512695
mig,0.2,5.914402008056641,5.940985679626465,5.88526725769043,8.827543258666992
mig,0.3,6.039094924926758,6.089448928833008,6.014728546142578,8.809256553649902
mig,0.4,5.849695205688477,5.902385711669922,5.857062339782715,8.785009384155273
mig,0.5,5.187749862670898,5.260729789733887,5.218029022216797,8.768558502197266
mig,0.6,4.603004455566406,4.690718650817871,4.692554473876953,8.772063255310059
mig,0.7,4.600381851196289,4.685068130493164,4.686689376831055,8.784103393554688
mig,0.8,4.614353179931641,4.68754768371582,4.700183868408203,8.794546127319336
mig,0.9,4.6234130859375,4.705357551574707,4.7168731689453125,8.808326721191406
mig,1.0,4.639029502868652,4.717779159545899,4.728555679321289,8.809328079223633
