mode,load,0_mobilenet_v2-8,1_mobilenet_v2-8,2_mobilenet_v2-8,3_mobilenet_v2-8
mig,0.1,4.534482955932617,4.5948028564453125,4.611968994140625,8.693695068359375
mig,0.2,4.534006118774414,4.602670669555664,4.605293273925781,8.678674697875977
mig,0.3,4.522800445556641,4.608869552612305,4.614353179931641,8.683919906616211
mig,0.4,4.528045654296875,4.600286483764648,4.6138763427734375,8.68082046508789
mig,0.5,4.527568817138672,4.604816436767578,4.613399505615234,8.672714233398438
mig,0.6,4.519939422607422,4.601716995239258,4.605770111083984,8.675575256347656
mig,0.7,4.520893096923828,4.595756530761719,4.604816436767578,8.679389953613281
mig,0.8,4.527091979980469,4.59742546081543,4.608869552612305,8.67462158203125
mig,0.9,4.523754119873047,4.599332809448242,4.605531692504883,8.681535720825195
mig,1.0,4.5261383056640625,4.590749740600586,4.605531692504883,8.676767349243164
