mode,load,0_mobilenet_v2-8,1_mobilenet_v2-8,2_mobilenet_v2-8,3_mobilenet_v2-8
mig,0.1,0.048995018005371094,0.050067901611328125,0.05269050598144531,0.05698204040527344
mig,0.2,0.047206878662109375,0.047206878662109375,0.04887580871582031,0.05054473876953125
mig,0.3,0.04792213439941406,0.0476837158203125,0.0476837158203125,0.05030632019042969
mig,0.4,0.04792213439941406,0.046253204345703125,0.04506111145019531,0.04696846008300781
mig,0.5,0.2110004425048828,0.3254413604736328,0.17893314361572266,0.1742839813232422
mig,0.6,1.60980224609375,1.8521547317504883,1.515507698059082,3.5088062286376953
mig,0.7,3.228425979614258,3.114938735961914,3.124237060546875,6.324887275695801
mig,0.8,6.052494049072266,5.572676658630371,5.422115325927734,10.063648223876953
mig,0.9,11.265754699707031,13.500571250915527,12.326955795288086,22.106170654296875
mig,1.0,53.40611934661865,79.1163444519043,83.11331272125244,172.37699031829834
