mode,load,0_mobilenet_v2-8,1_mobilenet_v2-8,2_mobilenet_v2-8,3_mobilenet_v2-8
mig,0.1,10.848522186279297,7.199287414550781,10.23554801940918,12.578725814819336
mig,0.2,16.539573669433594,11.771917343139648,13.454675674438477,19.5615291595459
mig,0.3,18.110275268554688,16.614437103271484,22.71890640258789,25.082826614379883
mig,0.4,28.58901023864746,23.96678924560547,28.689861297607422,47.17516899108887
mig,0.5,27.390003204345703,28.438568115234375,24.823427200317383,49.58772659301758
mig,0.6,49.85165596008301,35.06183624267578,31.67414665222168,63.544273376464844
mig,0.7,36.92936897277832,51.44143104553223,45.218467712402344,89.44320678710938
mig,0.8,61.1419677734375,83.74929428100586,56.761741638183594,91.7055606842041
mig,0.9,147.64046669006348,125.12898445129395,132.31396675109863,170.09830474853516
mig,1.0,256.21581077575684,405.3058624267578,298.02465438842773,584.265947341919
