mode,load,0_mobilenet_v2-8,1_mobilenet_v2-8,2_mobilenet_v2-8,3_mobilenet_v2-8
mig,0.1,11.005425453186048,10.173182487487782,10.490617752075188,17.094583511352543
mig,0.2,13.667516708374025,12.928483486175496,13.426465988159181,20.192337036132795
mig,0.3,16.379117965698224,15.607597827911373,16.986675262451154,24.29328441619871
mig,0.4,18.983612060546857,19.453065395355225,20.202972888946533,31.16826772689819
mig,0.5,19.8268413543701,20.515897274017323,19.48472738265991,35.71275711059571
mig,0.6,29.6392154693603,27.50194787979126,24.104690551757816,47.53543376922612
mig,0.7,30.06956100463868,35.26912212371827,32.53276824951167,69.02431249618527
mig,0.8,50.78509807586669,60.57619094848633,41.19422435760498,72.56806135177598
mig,0.9,101.33948326110816,99.56832885742188,102.7259540557862,138.9466571807863
mig,1.0,222.8151559829712,363.14761161804233,243.77918720245358,539.4283556938171
