mode,load,0_mobilenet_v2-8,1_mobilenet_v2-8,2_mobilenet_v2-8,3_mobilenet_v2-8
mig,0.1,5.7468414306640625,5.733013153076172,5.724191665649414,8.859634399414062
mig,0.2,5.713701248168945,5.730867385864258,5.711078643798828,8.827686309814453
mig,0.3,5.813360214233398,5.866885185241699,5.820035934448242,8.824586868286133
mig,0.4,5.661725997924805,5.641937255859375,5.638241767883301,8.818745613098145
mig,0.5,5.448102951049805,5.539655685424805,5.4492950439453125,8.966684341430664
mig,0.6,6.168127059936523,6.502032279968262,6.149411201477051,12.216925621032715
mig,0.7,7.782697677612305,7.75456428527832,7.760524749755859,15.048742294311523
mig,0.8,10.609865188598633,10.204076766967773,10.081171989440918,18.773436546325684
mig,0.9,15.842437744140625,18.1427001953125,16.978979110717773,30.8685302734375
mig,1.0,57.97982215881348,83.78195762634277,87.7389907836914,181.11908435821533
