mode,load,0_mobilenet_v3_small-16,1_densenet169-4,2_efficientnet_b7-8
mps-uncap,1.0,5.8133840560913095,18.583297729492188,24.188971519470215
mig,1.0,4.224300384521484,17.18616485595703,48.622822761535645
