mode,load,0_mobilenet_v3_small-16,1_densenet169-4,2_efficientnet_b7-8
mps-uncap,1.0,6.605584621429443,19.031336307525635,24.887008666992188
mig,1.0,4.424793720245361,18.01973819732666,50.292818546295166
