mode,load,0_mobilenet_v3_small-16,1_densenet169-4,2_efficientnet_b7-8
mps-uncap,1.0,4.123449325561523,16.87026023864746,21.741390228271484
mig,1.0,4.0836334228515625,16.692161560058594,47.926902770996094
