mode,load,0_mobilenet_v3_small-16,1_densenet169-4,2_efficientnet_b7-8
mps-uncap,1.0,5.813145637512208,18.583083152770996,24.188899993896484
mig,1.0,4.224061965942383,17.18616485595703,48.62260818481445
