mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.1,15.99346399307253,14.791855812072754,3.910579681396499
mps-uncap,0.2,20.681850910186782,18.707892894744884,7.772526741027859
mps-uncap,0.3,17.00077056884766,13.427400588989228,8.297746181488035
mps-uncap,0.4,22.78059959411621,23.68435144424443,10.313296318054245
mps-uncap,0.5,30.04138946533201,33.9435338973999,13.189923763275136
mps-uncap,0.6,43.91517162322998,41.55559539794912,18.984503746032697
mps-uncap,0.7,63.78657341003401,59.521493911743185,23.890678882598863
mps-uncap,0.8,97.18044996261598,145.22058963775706,64.55027580261233
mps-uncap,0.9,233.04421424865725,315.72902202606207,118.44944953918457
mps-uncap,1.0,2467.658576965332,2537.5949025154114,1724.4047260284424
mps-uncap,1.1,11935.82547903061,13797.684514522554,13723.495502471924
mps-uncap,1.2,23191.134810447693,22596.11998081207,20259.54372406006
mps-uncap,1.3,28693.007621765137,32220.70273637771,27441.346502304074
mps-uncap,1.4,35714.23426628113,36564.39199447632,35538.45985174179
mps-uncap,1.5,41781.01313114167,40519.342467784874,39962.784390449524
ts,0.1,15.774638652801515,8.762636184692381,3.428974151611329
ts,0.2,20.961678028106714,10.794115066528308,4.6672821044921875
ts,0.3,22.28246927261353,20.472311973571745,6.480140686035165
ts,0.4,36.453332901000984,24.438910484314007,9.495239257812504
ts,0.5,47.81605482101452,14.551854133605982,9.445295333862298
ts,0.6,396.33277893066384,24.89461898803705,12.461142539978024
ts,0.7,170.08469104766846,24.134531021118157,13.365812301635751
ts,0.8,2929.8047494888306,23.64309787750244,15.188093185424783
ts,0.9,16873.572883605957,26.849155426025394,15.428080558776866
ts,1.0,31332.723915576935,25.250210762024004,15.806624889373767
ts,1.1,43343.241596221924,26.635980606079105,18.42391490936279
ts,1.2,49528.93272399902,31.901016235351562,20.8944535255432
ts,1.3,59699.384081363685,39.18629884719848,28.269500732421797
ts,1.4,65691.80000305176,42.118477821350076,36.68482780456536
ts,1.5,70942.68330812454,48.07740449905399,50.61731338500984
mig,0.1,37.07939863204955,15.24529695510857,3.604984283447246
mig,0.2,43.075413703918464,17.579925060272213,4.054641723632811
mig,0.3,92.48186588287356,13.871729373931881,4.278793334960934
mig,0.4,211.7012357711795,24.437665939331065,6.0506200790405575
mig,0.5,632.3405146598816,25.07848739624033,4.3082642555236745
mig,0.6,10952.202172279358,24.52812194824217,7.624781131744383
mig,0.7,29084.743242263794,14.508037567138672,8.459987640380842
mig,0.8,36147.30301618576,25.491051673889164,6.1170053482055655
mig,0.9,46734.69930648804,25.109004974365238,12.087440490722654
mig,1.0,53637.843799591064,24.107074737548825,11.523351669311506
mig,1.1,59533.972930908196,22.28990554809568,11.498124599456787
mig,1.2,64839.37717437745,23.171291351318295,12.153406143188482
mig,1.3,68961.34552001953,23.924398422241214,11.022310256957997
mig,1.4,73134.26308631898,24.136450290679928,11.037964820861793
mig,1.5,75807.62308359146,26.143381595611586,9.996483325958271
