mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.1,0.0883340835571289,0.09250640869140625,0.08535385131835938
mps-uncap,0.2,0.060558319091796875,0.08630752563476562,0.06985664367675781
mps-uncap,0.3,0.06103515625,0.08535385131835938,0.060558319091796875
mps-uncap,0.4,0.060558319091796875,0.06437301635742188,0.06532669067382812
mps-uncap,0.5,0.0629425048828125,0.062465667724609375,0.054836273193359375
mps-uncap,0.6,1.779794692993164,0.059723854064941406,0.06031990051269531
mps-uncap,0.7,5.369424819946289,0.04792213439941406,0.06079673767089844
mps-uncap,0.8,10.073184967041016,4.25267219543457,0.8385181427001953
mps-uncap,0.9,27.416229248046875,33.37657451629639,7.054567337036133
mps-uncap,1.0,211.1673355102539,4477.092981338501,51.20575428009033
mps-uncap,1.1,3678.1747341156006,9178.317546844482,3939.1632080078125
mps-uncap,1.2,10104.306697845459,14058.284759521484,8848.031759262085
mps-uncap,1.3,12036.462903022766,17518.589973449707,8836.821913719177
mps-uncap,1.4,12106.425642967224,20294.150590896606,8789.757490158081
mps-uncap,1.5,12184.319496154785,19506.52503967285,9066.985368728638
ts,0.1,0.08797645568847656,0.09822845458984375,0.07295608520507812
ts,0.2,0.06175041198730469,0.08678436279296875,0.08606910705566406
ts,0.3,0.05817413330078125,0.08225440979003906,0.05888938903808594
ts,0.4,0.06330013275146484,0.06651878356933594,0.06413459777832031
ts,0.5,1.3099908828735352,0.062465667724609375,0.05459785461425781
ts,0.6,7.2650909423828125,0.06198883056640625,0.06175041198730469
ts,0.7,24.9173641204834,0.05984306335449219,0.055789947509765625
ts,0.8,340.6097888946533,0.057697296142578125,0.05507469177246094
ts,0.9,6995.042562484741,0.06222724914550781,0.06413459777832031
ts,1.0,13935.122728347778,0.05698204040527344,0.05745887756347656
ts,1.1,16681.796312332153,0.06175041198730469,0.35309791564941406
ts,1.2,17352.563858032227,0.7028579711914062,0.800013542175293
ts,1.3,18068.05109977722,2.238631248474121,1.6580820083618164
ts,1.4,18664.167761802673,3.390192985534668,2.9342174530029297
ts,1.5,19731.380105018616,5.743265151977539,4.306197166442871
mig,0.1,0.07748603820800781,0.09059906005859375,0.08702278137207031
mig,0.2,0.06794929504394531,0.09465217590332031,0.09036064147949219
mig,0.3,5.205631256103516,0.06854534149169922,0.08606910705566406
mig,0.4,16.79694652557373,0.06914138793945312,0.06365776062011719
mig,0.5,52.99973487854004,0.06365776062011719,0.062465667724609375
mig,0.6,5479.811429977417,0.06556510925292969,0.06389617919921875
mig,0.7,13417.012453079224,0.06628036499023438,0.06699562072753906
mig,0.8,19459.290742874146,0.06031990051269531,0.05841255187988281
mig,0.9,21672.715544700623,0.061511993408203125,0.062465667724609375
mig,1.0,21728.437662124634,0.061511993408203125,0.059604644775390625
mig,1.1,21777.103424072266,0.06365776062011719,0.057697296142578125
mig,1.2,21801.0892868042,0.06628036499023438,0.07104873657226562
mig,1.3,21855.435609817505,0.06651878356933594,0.06175041198730469
mig,1.4,23273.508310317993,0.06937980651855469,0.08654594421386719
mig,1.5,21925.053358078003,0.07605552673339844,0.059604644775390625
