mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.1,29.753172397613525,40.35915374755858,13.690457344055174
mps-uncap,0.2,31.007559299468973,41.01016759872437,15.935177803039526
mps-uncap,0.3,28.851461410522464,28.58646392822266,14.818868637084964
mps-uncap,0.4,33.247084617614746,41.98265075683596,18.560655117034916
mps-uncap,0.5,42.76775598526004,49.17183399200435,17.892618179321293
mps-uncap,0.6,52.628583908081,76.59492731094362,25.86875438690186
mps-uncap,0.7,70.26754379272448,95.1919293403627,32.2605037689209
mps-uncap,0.8,119.23013687133785,144.74120140075695,47.68024921417238
mps-uncap,0.9,235.06237030029342,892.6463985443098,96.96331977844227
mps-uncap,1.0,781.6666483879089,8340.78311920166,264.93269205093384
mps-uncap,1.1,8993.573293685915,20731.056396961212,8889.705352783203
mps-uncap,1.2,12115.74016571045,28718.827664852142,8943.067936897278
mps-uncap,1.3,12097.616565227509,28879.540252685547,8920.749678611755
mps-uncap,1.4,12178.664371967316,28494.363808631897,8856.573486328125
mps-uncap,1.5,12228.591976165771,26976.41325712204,9130.602626800537
ts,0.1,36.5972566604614,35.863895416259766,7.794313430786121
ts,0.2,36.80176496505731,18.990721702575687,10.044817924499503
ts,0.3,34.80252504348756,18.285660743713386,11.068606376647953
ts,0.4,43.75894308090211,42.31794834136965,12.920787334442142
ts,0.5,55.229270458221286,40.15233039855957,9.08332824707031
ts,0.6,84.35484886169435,33.86635780334472,17.808008193969712
ts,0.7,222.15453386306766,30.973341464996338,16.289329528808604
ts,0.8,802.6954650878906,32.3720836639404,14.115009307861348
ts,0.9,15678.549337387085,40.582857131958015,20.054776668548584
ts,1.0,16286.252443790434,36.51254653930666,20.640394687652574
ts,1.1,17022.414531707764,39.23982620239257,22.697954177856445
ts,1.2,17636.61093711853,44.67861652374253,24.15755987167359
ts,1.3,18552.076272964478,48.85874032974249,28.046646118164055
ts,1.4,19517.070724964142,59.88067626953124,38.50751876831052
ts,1.5,20269.853138923645,60.60607433319094,47.048962116241434
mig,0.1,54.71676349639891,12.973980903625495,4.969358444213867
mig,0.2,68.74883651733398,39.141497611999526,8.69540452957153
mig,0.3,94.78271007537842,37.36066341400146,5.34656286239624
mig,0.4,155.47122955322254,31.533765792846655,9.482274055480932
mig,0.5,383.30584526062023,20.261201858520508,10.876595973968504
mig,0.6,10789.435029029846,37.43649244308474,10.980367660522461
mig,0.7,21650.897312164307,38.34091424942023,13.888750076293952
mig,0.8,21706.4586186409,22.09725618362427,6.7793369293212935
mig,0.9,21744.108085632324,29.91998672485357,12.912020683288574
mig,1.0,21787.387342453003,23.959512710571293,7.304668426513672
mig,1.1,21832.471208572388,32.85590410232538,8.221979141235334
mig,1.2,21857.411839962006,34.07784938812251,17.323055267333995
mig,1.3,21908.530914783478,33.55287551879883,12.485384941101088
mig,1.4,23330.317645072937,35.69323301315307,14.46060180664062
mig,1.5,21994.442319869995,37.13834285736089,9.486761093139645
