mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.1,23.226499557495117,39.51072692871094,10.300874710083008
mps-uncap,0.2,33.73146057128906,32.23824501037598,20.867109298706055
mps-uncap,0.3,38.92827033996582,26.874542236328125,25.351524353027344
mps-uncap,0.4,44.75140571594238,46.17714881896973,23.461580276489258
mps-uncap,0.5,57.436227798461914,86.92765235900879,33.72645378112793
mps-uncap,0.6,78.94754409790039,103.04737091064453,49.9267578125
mps-uncap,0.7,106.54664039611816,138.30137252807617,53.7562370300293
mps-uncap,0.8,164.63947296142578,213.7150764465332,112.96725273132324
mps-uncap,0.9,297.7941036224365,1012.0773315429688,133.42738151550293
mps-uncap,1.0,865.3008937835693,8560.689449310303,350.48365592956543
mps-uncap,1.1,9163.16270828247,20924.94297027588,8911.419868469238
mps-uncap,1.2,12108.059167861938,28727.03194618225,8949.38850402832
mps-uncap,1.3,12089.771747589111,28864.454984664917,8925.627946853638
mps-uncap,1.4,12172.821044921875,28480.03578186035,8856.141328811646
mps-uncap,1.5,12221.193075180054,26962.47696876526,9135.619163513184
ts,0.1,29.373884201049805,19.565343856811523,6.165742874145508
ts,0.2,63.469886779785156,13.434171676635742,9.134769439697266
ts,0.3,41.55564308166504,16.510486602783203,14.857292175292969
ts,0.4,83.81509780883789,44.58928108215332,23.673534393310547
ts,0.5,74.36966896057129,46.06938362121582,10.083436965942383
ts,0.6,129.20856475830078,44.47531700134277,21.561145782470703
ts,0.7,352.05698013305664,37.29891777038574,25.737762451171875
ts,0.8,868.2200908660889,35.867929458618164,18.076181411743164
ts,0.9,15698.13060760498,53.02119255065918,28.743743896484375
ts,1.0,16337.506532669067,50.67586898803711,32.91177749633789
ts,1.1,17046.793937683105,49.588918685913086,34.754037857055664
ts,1.2,17684.330463409424,77.13150978088379,35.77756881713867
ts,1.3,18586.865425109863,73.8072395324707,42.25564002990723
ts,1.4,19544.453620910645,84.55896377563477,72.84092903137207
ts,1.5,20330.1899433136,80.5668830871582,71.23064994812012
mig,0.1,50.45175552368164,7.0400238037109375,3.5102367401123047
mig,0.2,89.61915969848633,44.43812370300293,15.407085418701172
mig,0.3,117.88415908813477,44.62838172912598,5.295515060424805
mig,0.4,206.5880298614502,36.07320785522461,11.142492294311523
mig,0.5,480.0913333892822,22.922754287719727,12.439966201782227
mig,0.6,10861.008644104004,40.958404541015625,15.40994644165039
mig,0.7,21642.15040206909,53.68471145629883,18.796443939208984
mig,0.8,21694.453239440918,32.56726264953613,7.998228073120117
mig,0.9,21727.335691452026,41.56160354614258,22.423267364501953
mig,1.0,21769.40131187439,23.64945411682129,10.151386260986328
mig,1.1,21815.2277469635,42.13905334472656,11.343002319335938
mig,1.2,21839.279413223267,37.80722618103027,25.756359100341797
mig,1.3,21889.336824417114,44.716596603393555,21.364212036132812
mig,1.4,23310.077905654907,48.944950103759766,23.76580238342285
mig,1.5,21977.172136306763,79.52356338500977,11.940717697143555
