mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.1,38.80429267883301,58.716773986816406,18.86582374572754
mps-uncap,0.2,46.98610305786133,52.158355712890625,30.676841735839844
mps-uncap,0.3,49.28183555603027,42.382001876831055,33.65182876586914
mps-uncap,0.4,56.39934539794922,62.883853912353516,33.14852714538574
mps-uncap,0.5,69.02408599853516,103.5013198852539,35.696983337402344
mps-uncap,0.6,89.99919891357422,117.76924133300781,58.5935115814209
mps-uncap,0.7,118.11161041259766,168.20025444030762,61.9359016418457
mps-uncap,0.8,176.47814750671387,240.7529354095459,122.86162376403809
mps-uncap,0.9,309.76128578186035,1034.7516536712646,141.31951332092285
mps-uncap,1.0,877.2027492523193,8589.420080184937,358.5999011993408
mps-uncap,1.1,9175.42552947998,20942.020177841187,8919.725894927979
mps-uncap,1.2,12120.259761810303,28755.131244659424,8957.911491394043
mps-uncap,1.3,12101.977109909058,28891.961574554443,8935.170412063599
mps-uncap,1.4,12185.026407241821,28507.731437683105,8865.034818649292
mps-uncap,1.5,12233.225345611572,26993.329763412476,9141.995429992676
ts,0.1,51.195621490478516,37.575483322143555,10.65683364868164
ts,0.2,76.29537582397461,26.895523071289062,15.378952026367188
ts,0.3,51.618337631225586,24.977445602416992,19.142627716064453
ts,0.4,94.09809112548828,55.328369140625,28.53536605834961
ts,0.5,87.04686164855957,61.568260192871094,15.78664779663086
ts,0.6,139.46962356567383,53.77793312072754,27.397871017456055
ts,0.7,363.99388313293457,47.400474548339844,31.499147415161133
ts,0.8,885.6725692749023,47.13869094848633,23.85425567626953
ts,0.9,15711.469650268555,61.79547309875488,34.528255462646484
ts,1.0,16356.226921081543,59.24034118652344,36.37075424194336
ts,1.1,17066.98513031006,60.151100158691406,39.44063186645508
ts,1.2,17694.984674453735,89.1268253326416,41.52226448059082
ts,1.3,18604.930639266968,83.97674560546875,46.671390533447266
ts,1.4,19557.746171951294,95.12519836425781,77.95238494873047
ts,1.5,20342.18740463257,90.24715423583984,75.00839233398438
mig,0.1,78.60684394836426,15.537261962890625,6.864070892333984
mig,0.2,111.40775680541992,55.47022819519043,20.087480545043945
mig,0.3,139.4801139831543,58.88652801513672,7.942676544189453
mig,0.4,228.0879020690918,50.45342445373535,15.549182891845703
mig,0.5,501.6918182373047,31.377077102661133,16.63517951965332
mig,0.6,10882.579565048218,56.146860122680664,18.697738647460938
mig,0.7,21663.99121284485,62.15262413024902,23.10919761657715
mig,0.8,21716.020584106445,40.845394134521484,10.633707046508789
mig,0.9,21749.086380004883,49.95012283325195,25.733232498168945
mig,1.0,21791.176080703735,32.028913497924805,12.853384017944336
mig,1.1,21837.10289001465,50.779104232788086,14.016866683959961
mig,1.2,21861.19508743286,46.279191970825195,29.062747955322266
mig,1.3,21911.336421966553,53.484201431274414,24.651527404785156
mig,1.4,23333.36329460144,57.36684799194336,27.076005935668945
mig,1.5,21999.34959411621,88.0134105682373,14.622211456298828
