mode,load,0_vgg16-16,1_inception_v3-4,2_resnet18-4
mps-uncap,0.1,15.187978744506836,19.619464874267578,2.882242202758789
mps-uncap,0.2,12.532472610473633,20.14029026031494,4.678964614868164
mps-uncap,0.3,10.451078414916992,9.879350662231445,4.623889923095703
mps-uncap,0.4,10.580062866210938,15.06495475769043,4.550814628601074
mps-uncap,0.5,11.024713516235352,16.615629196166992,4.566550254821777
mps-uncap,0.6,12.123823165893555,16.204357147216797,4.842281341552734
mps-uncap,0.7,17.107486724853516,21.94070816040039,7.568836212158203
mps-uncap,0.8,21.764039993286133,26.94392204284668,9.384870529174805
mps-uncap,0.9,47.71685600280762,47.959327697753906,16.917943954467773
mps-uncap,1.0,617.2335147857666,540.1784181594849,610.1260185241699
mps-uncap,1.1,6522.205114364624,5958.214282989502,7060.01615524292
mps-uncap,1.2,12039.987564086914,11767.240047454834,10177.576065063477
mps-uncap,1.3,14062.752723693848,15643.344283103943,13500.979661941528
mps-uncap,1.4,17459.43808555603,18158.43141078949,17823.745131492615
mps-uncap,1.5,21277.99415588379,20179.60214614868,20349.18737411499
ts,0.1,15.115618705749512,9.634733200073242,4.538536071777344
ts,0.2,12.296199798583984,9.617090225219727,4.590153694152832
ts,0.3,12.188076972961426,19.14811134338379,4.520058631896973
ts,0.4,13.938665390014648,14.852762222290039,4.846096038818359
ts,0.5,15.764951705932617,10.34998893737793,4.929304122924805
ts,0.6,64.37742710113525,15.225410461425781,5.8563947677612305
ts,0.7,39.49284553527832,12.43448257446289,5.850672721862793
ts,0.8,1745.32949924469,12.453317642211914,5.442142486572266
ts,0.9,8362.273931503296,13.067126274108887,5.701899528503418
ts,1.0,15946.549773216248,12.729048728942871,5.597710609436035
ts,1.1,22133.97741317749,13.062715530395508,5.598545074462891
ts,1.2,24539.89815711975,12.944936752319336,5.918383598327637
ts,1.3,30241.08898639679,13.482928276062012,6.73365592956543
ts,1.4,33613.213777542114,14.20283317565918,7.240653038024902
ts,1.5,35133.204102516174,14.834761619567871,9.189128875732422
mig,0.1,21.684646606445312,19.625067710876465,4.576683044433594
mig,0.2,21.625399589538574,18.780946731567383,4.497289657592773
mig,0.3,26.69084072113037,9.25135612487793,4.356622695922852
mig,0.4,39.28875923156738,18.760204315185547,4.515886306762695
mig,0.5,221.21202945709229,14.883995056152344,2.8340816497802734
mig,0.6,5141.603946685791,15.140533447265625,4.419088363647461
mig,0.7,14582.355737686157,9.04393196105957,4.37617301940918
mig,0.8,18075.68871974945,14.484524726867676,2.856016159057617
mig,0.9,24077.765703201294,12.764215469360352,4.522800445556641
mig,1.0,27080.767154693604,9.720325469970703,4.410266876220703
mig,1.1,29340.973138809204,9.27889347076416,4.357337951660156
mig,1.2,32493.055939674377,9.201765060424805,4.473447799682617
mig,1.3,35203.723669052124,9.405374526977539,3.6814212799072266
mig,1.4,36470.195055007935,9.291529655456543,3.459453582763672
mig,1.5,38160.290598869324,9.333610534667969,3.429293632507324
