mode,load,0_efficientnet_b5-2,1_resnet50-32,2_vgg19-32
mps-uncap,0.8,105.13150691986083,55.655717849731445,32.20415115356445
mps-uncap,0.9,114.85562324523926,55.861043930053704,32.532691955566406
mps-uncap,1.0,99.70083236694336,56.94108009338379,32.187604904174805
mps-uncap,0.5,59.26351547241218,50.270915031433105,30.258822441101074
mps-uncap,0.6,72.35193252563477,52.59232521057129,31.28061294555664
mps-uncap,0.7,89.56646919250488,54.44691181182861,31.898784637451175
mps-uncap,0.1,35.41076183319092,32.80470371246346,34.78708267211914
mps-uncap,0.2,35.31007766723633,33.85717868804932,28.6862850189209
mps-uncap,0.3,39.6045207977295,36.641597747802734,29.246568679809577
mps-uncap,0.4,46.61605358123779,40.91849327087402,29.91352081298828
