mode,load,0_efficientnet_b5-2,1_resnet50-32,2_vgg19-32
mps-uncap,0.8,57.111382484436035,42.72806644439697,28.176069259643555
mps-uncap,0.9,99.81667995452881,50.48060417175293,29.799699783325195
mps-uncap,1.0,92.00131893157959,53.11179161071777,30.10272979736328
mps-uncap,0.5,23.498058319091797,16.922593116760254,25.037288665771484
mps-uncap,0.6,28.110980987548828,29.358863830566406,25.957584381103516
mps-uncap,0.7,42.102932929992676,37.33170032501221,26.66449546813965
mps-uncap,0.1,29.949545860290527,16.065478324890137,24.721860885620117
mps-uncap,0.2,26.737213134765625,15.525579452514648,24.702787399291992
mps-uncap,0.3,22.884845733642578,15.582084655761719,24.960637092590332
mps-uncap,0.4,20.750880241394043,15.693902969360352,24.838924407958984
