mode,load,0_densenet201-4,1_inception_v3-4,2_squeezenet1_0-2
mps-uncap,1.0,20.93362808227539,8.72504711151123,1.7974376678466797
mig,1.0,21.02351188659668,8.808612823486328,1.7554759979248047
