mode,load,0_densenet201-4,1_inception_v3-4,2_squeezenet1_0-2
mps-uncap,1.0,191.76137484879257,456.7734840378492,1054.618196084439
mig,1.0,190.57224824163507,454.85375869281074,1122.5045232601256
