mode,load,0_densenet201-4,1_inception_v3-4,2_squeezenet1_0-2
mps-uncap,1.0,31.974315643310547,21.56209945678711,15.037298202514648
mig,1.0,30.21073341369629,23.276090621948242,13.755083084106445
