mode,load,0_vgg19-2,1_efficientnet_b6-2,2_resnet152-8
mps-uncap,1.0,4.769802093505859,23.631906509399414,20.763349533081055
mig,1.0,4.916191101074219,17.743825912475586,26.57852172851563
