mode,load,0_vgg19-2,1_efficientnet_b6-2,2_resnet152-8
mps-uncap,1.0,12.174844741821289,33.55121612548828,30.76934814453125
mig,1.0,17.075061798095703,24.379253387451172,39.8101806640625
