mode,load,0_vgg19-2,1_efficientnet_b6-2,2_resnet152-8
mps-uncap,1.0,0.000476837158203125,0.006198883056640625,0.0035762786865234375
mig,1.0,0.000476837158203125,0.004291534423828125,0.0021457672119140625
