mode,load,0_vgg19-2,1_efficientnet_b6-2,2_resnet152-8
mps-uncap,1.0,5.187811851501466,24.399185180664062,21.37476921081543
mig,1.0,5.085146427154541,18.644564151763916,27.218008041381832
