mode,load,0_vgg19-2,1_efficientnet_b6-2,2_resnet152-8
mps-uncap,1.0,12.174606323242188,33.55097770690918,30.76934814453125
mig,1.0,17.0748233795166,24.37901496887207,39.8099422454834
