mode,load,0_vgg19-2,1_efficientnet_b6-2,2_resnet152-8
mps-uncap,1.0,4.770040512084961,23.632001876831055,20.763587951660156
mig,1.0,4.916191101074219,17.744064331054688,26.578807830810547
