mode,load,0_vgg19-2,1_efficientnet_b6-2,2_resnet152-8
mps-uncap,1.0,5.188050270080567,24.39924240112305,21.37493133544922
mig,1.0,5.085146427154541,18.644709587097168,27.218246459960934
