mode,load,0_vgg19-2,1_efficientnet_b6-2,2_resnet152-8
mps-uncap,1.0,4.078388214111328,22.736310958862305,20.10965347290039
mig,1.0,4.843711853027344,17.449617385864258,26.317596435546875
