mode,load,0_vgg19-2,1_efficientnet_b6-2,2_resnet152-8
mps-uncap,1.0,3.4821033477783203,18.543720245361328,15.608549118041992
mig,1.0,4.7321319580078125,17.21930503845215,25.885343551635742
