mode,load,0_densenet201-32,1_mobilenet_v2-16,2_resnet50-8
mps-uncap,0.8,416.14957332611095,68.55957984924346,122.02105522155752
mps-uncap,0.9,2597.588901519775,310.06229400634754,1952.7231216430664
mps-uncap,1.0,5622.3687291145325,7086.023907661437,3093.314552307129
mps-uncap,0.5,91.15567207336417,19.334602355957035,21.1009979248047
mps-uncap,0.6,152.0371150970459,27.797093391418457,35.96372127532958
mps-uncap,0.7,274.6033835411072,45.966246128082275,70.66216230392442
mps-uncap,0.1,23.62166404724122,7.966647148132322,9.133424758911108
mps-uncap,0.2,37.69920587539671,14.23717498779296,12.076053619384798
mps-uncap,0.3,53.49950790405275,14.799280166625973,16.181874275207544
mps-uncap,0.4,74.77209091186523,17.972421646118164,18.307056427001953
