mode,load,0_densenet201-32,1_mobilenet_v2-16,2_resnet50-8
mps-uncap,0.8,58.21645259857178,10.00914573669434,14.936995506286621
mps-uncap,0.9,58.92801284790039,12.094974517822266,15.78986644744873
mps-uncap,1.0,58.89606475830078,11.84818744659424,14.70165252685547
mps-uncap,0.5,46.004533767700195,9.070301055908203,12.42673397064209
mps-uncap,0.6,52.602529525756836,8.826231956481934,13.25645446777344
mps-uncap,0.7,52.23891735076904,10.520172119140625,14.473986625671387
mps-uncap,0.1,45.7005500793457,9.545516967773438,11.331701278686523
mps-uncap,0.2,39.10706043243408,9.626483917236328,11.078596115112305
mps-uncap,0.3,41.48387908935547,9.670782089233398,11.236238479614258
mps-uncap,0.4,45.58715820312501,9.146070480346681,11.175775527954103
