mode,load,0_densenet201-32,1_mobilenet_v2-16,2_resnet50-8
mps-uncap,0.8,60.56547164916992,17.640113830566406,20.399093627929688
mps-uncap,0.9,70.33324241638184,17.865419387817383,22.989749908447266
mps-uncap,1.0,70.17230987548828,18.9511775970459,20.867586135864258
mps-uncap,0.5,53.0245304107666,18.55945587158203,21.912574768066406
mps-uncap,0.6,60.91642379760742,16.570568084716797,19.91128921508789
mps-uncap,0.7,57.31320381164551,24.807453155517578,24.666309356689453
mps-uncap,0.1,55.55462837219238,18.42355728149414,19.22464370727539
mps-uncap,0.2,53.19809913635254,17.38905906677246,20.09749412536621
mps-uncap,0.3,47.96791076660156,18.22209358215332,20.495176315307617
mps-uncap,0.4,54.96478080749512,17.240047454833984,21.314144134521484
