mode,load,0_efficientnet_b5-2,1_inception_v3-32,2_vgg11-8
mps-uncap,0.8,29.700279235839844,49.57473278045654,11.725664138793945
mps-uncap,0.9,54.88252639770508,361.15169525146484,91.30740165710449
mps-uncap,1.0,3914.632797241211,4223.390817642212,1811.1436367034912
mps-uncap,0.5,18.572211265563965,20.313024520874023,4.9686431884765625
mps-uncap,0.6,21.807551383972168,22.365570068359375,5.9005022048950195
mps-uncap,0.7,23.85091781616211,29.47521209716797,7.6569318771362305
mps-uncap,0.1,26.98981761932373,18.978595733642578,4.400372505187988
mps-uncap,0.2,25.65610408782959,19.09923553466797,4.220366477966309
mps-uncap,0.3,20.16735076904297,17.451763153076172,4.270195960998535
mps-uncap,0.4,19.202470779418945,17.462968826293945,4.5157670974731445
