mode,load,0_efficientnet_b5-2,1_inception_v3-32,2_vgg11-8
mps-uncap,0.8,123.62529516220089,176.47340059280396,75.67294120788576
mps-uncap,0.9,224.56508636474612,1008.3795070648191,247.26372957229614
mps-uncap,1.0,7908.58704328537,7248.483777046204,3518.687229156494
mps-uncap,0.5,29.504976272582983,43.80000114440918,16.106407642364466
mps-uncap,0.6,50.83240985870372,50.1779556274414,19.395887851715088
mps-uncap,0.7,69.63807106018066,95.71118116378783,35.2648162841797
mps-uncap,0.1,23.69138002395631,17.555556297302246,4.6360349655151305
mps-uncap,0.2,21.958529949188247,19.01411056518552,5.913686752319335
mps-uncap,0.3,22.36252307891839,24.85387802124041,8.222956657409668
mps-uncap,0.4,27.491135597229007,30.63159465789791,9.812324047088634
