mode,load,0_efficientnet_b5-32,1_resnet50-2,2_vgg11-32
mps-uncap,1.0,96.56190872192383,29.922008514404297,14.960050582885742
mig,1.0,62.93749809265137,4.958152770996094,38.55419158935547
